"DR_NO","Date Rptd","DATE OCC","TIME OCC","AREA","AREA NAME","Rpt Dist No","Part 1-2","Crm Cd","Crm Cd Desc","Mocodes","Vict Age","Vict Sex","Vict Descent","Premis Cd","Premis Desc","Weapon Used Cd","Weapon Desc","Status","Status Desc","Crm Cd 1","Crm Cd 2","Crm Cd 3","Crm Cd 4","LOCATION","Cross Street","LAT","LON"
"240709006","2024 May 23 12:00:00 AM","2024 May 23 12:00:00 AM","1213","07","Wilshire","0737","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 1822","0","X","X","202","LIQUOR STORE",,,"IC","Invest Cont","442",,,,"5200    WILSHIRE                     BL",,"34.0622","-118.3429"
"240210278","2024 May 28 12:00:00 AM","2024 May 26 12:00:00 AM","2059","02","Rampart","0237","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0385 1608 1300 1822","48","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","331",,,,"1300    EMERALD                      DR",,"34.0594","-118.2599"
"240908659","2024 May 01 12:00:00 AM","2024 May 01 12:00:00 AM","2300","09","Van Nuys","0926","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","0329 0603","39","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"AO","Adult Other","745",,,,"13700    VANOWEN                      ST",,"34.1939","-118.4313"
"240508918","2024 May 06 12:00:00 AM","2024 May 06 12:00:00 AM","1640","05","Harbor","0504","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 0344","0","M","O","203","OTHER BUSINESS",,,"AA","Adult Arrest","442",,,,"19500    NORMANDIE                    AV",,"33.8542","-118.2992"
"240608945","2024 May 05 12:00:00 AM","2024 May 05 12:00:00 AM","1500","06","Hollywood","0647","2","888","TRESPASSING","2004 1402 1501 0910","0","X","X","910","MTA - RED LINE - HOLLYWOOD/VINE",,,"IC","Invest Cont","888","998",,,"6200    HOLLYWOOD                    BL",,"34.1016","-118.3246"
"240407444","2024 May 08 12:00:00 AM","2024 May 07 12:00:00 AM","2030","04","Hollenbeck","0452","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"1300    PLEASANT                     AV",,"34.0526","-118.2226"
"240508607","2024 May 01 12:00:00 AM","2024 May 01 12:00:00 AM","2300","05","Harbor","0581","1","310","BURGLARY","0344 1606 1202 0321 0913 1309","76","F","W","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","310",,,,"3000 S  ANCHOVY                      AV",,"33.7244","-118.3234"
"240111278","2024 May 10 12:00:00 AM","2024 May 09 12:00:00 AM","2130","01","Central","0185","1","330","BURGLARY FROM VEHICLE","0344 0329 1307","34","M","C","108","PARKING LOT",,,"IC","Invest Cont","330",,,,"900 S  BROADWAY",,"34.0423","-118.2561"
"241608244","2024 May 14 12:00:00 AM","2024 May 14 12:00:00 AM","0600","16","Foothill","1657","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"COMMERCE","TUJUNGA","34.253","-118.2907"
"241908643","2024 May 06 12:00:00 AM","2024 May 04 12:00:00 AM","1300","19","Mission","1984","2","940","EXTORTION","0913 1501","47","F","H","501","SINGLE FAMILY DWELLING",,,"AO","Adult Other","940",,,,"8600    WILLIS                       AV",,"34.2266","-118.4553"
"240112046","2024 May 29 12:00:00 AM","2024 May 26 12:00:00 AM","1730","01","Central","0161","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0344","20","F","H","203","OTHER BUSINESS",,,"IC","Invest Cont","442",,,,"700 S  FIGUEROA                     ST",,"34.0483","-118.2631"
"241409488","2024 May 13 12:00:00 AM","2024 May 12 12:00:00 AM","2330","14","Pacific","1445","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"12800    VENICE                       BL",,"34.0002","-118.4404"
"241908627","2024 May 06 12:00:00 AM","2024 May 06 12:00:00 AM","0730","19","Mission","1963","1","761","BRANDISH WEAPON","0334 0421 0360 0913 2001 0602 0906","51","M","H","501","SINGLE FAMILY DWELLING","205","KITCHEN KNIFE","AA","Adult Arrest","761","930",,,"9500    VAN NUYS                     BL",,"34.2427","-118.4502"
"240808709","2024 May 30 12:00:00 AM","2024 May 26 12:00:00 AM","1213","08","West LA","0852","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 1822","0","X","X","203","OTHER BUSINESS",,,"IC","Invest Cont","442",,,,"11800    SANTA MONICA                 BL",,"34.0428","-118.4582"
"241211099","2024 May 02 12:00:00 AM","2024 May 01 12:00:00 AM","1045","12","77th Street","1205","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"1100 W  51ST                         PL",,"33.996","-118.2939"
"240608951","2024 May 06 12:00:00 AM","2024 May 06 12:00:00 AM","1240","06","Hollywood","0638","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","1501 0329 1822 1300","29","M","K","109","PARK/PLAYGROUND",,,"IC","Invest Cont","745",,,,"FRANKLIN                     AV","N  WESTERN                      AV","34.1054","-118.3093"
"240808779","2024 May 22 12:00:00 AM","2024 May 22 12:00:00 AM","0541","08","West LA","0817","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1300","36","F","H","108","PARKING LOT",,,"IC","Invest Cont","740",,,,"WESTWOOD                     BL","WEYBURN                      AV","34.0626","-118.4454"
"241510025","2024 May 04 12:00:00 AM","2024 May 04 12:00:00 AM","0015","15","N Hollywood","1549","1","352","PICKPOCKET","0344 1822","45","M","W","207","BAR/COCKTAIL/NIGHTCLUB",,,"IC","Invest Cont","352",,,,"10500    BURBANK                      BL",,"34.1721","-118.3594"
"241211364","2024 May 06 12:00:00 AM","2024 May 04 12:00:00 AM","1600","12","77th Street","1283","1","815","SEXUAL PENETRATION W/FOREIGN OBJECT","0553 2003 0448 0515 0417 0913","24","F","B","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","815",,,,"2000 W  93RD                         ST",,"33.9519","-118.3134"
"241510361","2024 May 11 12:00:00 AM","2024 May 11 12:00:00 AM","1030","15","N Hollywood","1519","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 0400 0416 1814","34","M","B","121","YARD (RESIDENTIAL/BUSINESS)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest","626",,,,"10600    VANOWEN                      ST",,"34.194","-118.3613"
"242108838","2024 May 06 12:00:00 AM","2024 May 06 12:00:00 AM","1025","21","Topanga","2156","1","343","SHOPLIFTING-GRAND THEFT ($950.01 & OVER)","0325 2028 1420 0378","0","M","W","727","SHOPPING MALL (COMMON AREA)",,,"IC","Invest Cont","343",,,,"6600    TOPANGA CANYON               BL",,"34.1904","-118.6059"
"240210411","2024 May 31 12:00:00 AM","2024 May 31 12:00:00 AM","0600","02","Rampart","0249","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"1000    WILSHIRE                     BL",,"34.0514","-118.2613"
"241608228","2024 May 13 12:00:00 AM","2024 May 13 12:00:00 AM","1630","16","Foothill","1602","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1822 0416","41","M","W","124","BUS STOP","500","UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont","230",,,,"GLENOAKS                     BL","VAN NUYS                     BL","34.2741","-118.4121"
"241212124","2024 May 30 12:00:00 AM","2024 May 30 12:00:00 AM","0200","12","77th Street","1257","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"7600 S  BROADWAY",,"33.9693","-118.285"
"240609464","2024 May 27 12:00:00 AM","2024 May 24 12:00:00 AM","1315","06","Hollywood","0639","1","352","PICKPOCKET","1822 0344","73","M","J","402","MARKET",,,"IC","Invest Cont","352",,,,"5400    HOLLYWOOD                    BL",,"34.1036","-118.3049"
"240509220","2024 May 29 12:00:00 AM","2024 May 28 12:00:00 AM","1630","05","Harbor","0563","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0344 0385","43","M","W","101","STREET",,,"IC","Invest Cont","331",,,,"900 W  11TH                         ST",,"33.7343","-118.2968"
"241309623","2024 May 23 12:00:00 AM","2024 May 11 12:00:00 AM","2100","13","Newton","1352","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"VERNON                       AV","AVALON","34.0039","-118.2653"
"241700865","2024 May 06 12:00:00 AM","2024 May 06 12:00:00 AM","1225","17","Devonshire","1765","2","946","OTHER MISCELLANEOUS CRIME","1501","0","X","X","720","JUNIOR HIGH SCHOOL",,,"IC","Invest Cont","946",,,,"9900    TAMPA                        AV",,"34.25","-118.5536"
"240508706","2024 May 04 12:00:00 AM","2024 May 04 12:00:00 AM","1730","05","Harbor","0514","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","2004 0329","69","M","H","501","SINGLE FAMILY DWELLING",,,"AA","Adult Arrest","740",,,,"PACIFIC COAST                HY","FRIGATE","33.7904","-118.2777"
"240111292","2024 May 11 12:00:00 AM","2024 May 10 12:00:00 AM","2320","01","Central","0163","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"800 S  BROADWAY",,"34.0437","-118.2547"
"240111388","2024 May 13 12:00:00 AM","2024 May 12 12:00:00 AM","0215","01","Central","0159","1","330","BURGLARY FROM VEHICLE","0344","34","M","K","707","GARAGE/CARPORT",,,"IC","Invest Cont","330",,,,"1500    INDUSTRIAL                   ST",,"34.0362","-118.2386"
"241510742","2024 May 25 12:00:00 AM","2024 May 24 12:00:00 AM","1957","15","N Hollywood","1555","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 1822 0344","41","F","H","402","MARKET",,,"IC","Invest Cont","442",,,,"5100    LANKERSHIM                   BL",,"34.163","-118.3735"
"240210012","2024 May 20 12:00:00 AM","2024 May 19 12:00:00 AM","1200","02","Rampart","0211","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"NEW HAMPSHIRE","ROSEWOOD                     ST","34.079","-118.2929"
"240210141","2024 May 23 12:00:00 AM","2024 May 21 12:00:00 AM","0445","02","Rampart","0237","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"1400    MIRAMAR                      ST",,"34.0593","-118.261"
"241108190","2024 May 18 12:00:00 AM","2024 May 16 12:00:00 AM","2000","11","Northeast","1141","1","330","BURGLARY FROM VEHICLE","0344","43","M","W","101","STREET",,,"IC","Invest Cont","330",,,,"PALMERSTON                   PL","FINLEY                       AV","34.108","-118.2984"
"241308990","2024 May 02 12:00:00 AM","2024 May 02 12:00:00 AM","2358","13","Newton","1341","1","330","BURGLARY FROM VEHICLE","0344 1307","39","F","H","116","OTHER/OUTSIDE",,,"IC","Invest Cont","330",,,,"3400 S  HOPE                         ST",,"34.0209","-118.2775"
