DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
240806193,02/25/2024 12:00:00 AM,02/20/2024 12:00:00 AM,0430,08,West LA,0835,2,888,TRESPASSING,1309,35,F,O,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,888,,,,2100    KELTON                       AV,,34.0442,-118.4347
240306529,02/17/2024 12:00:00 AM,02/17/2024 12:00:00 AM,1100,03,Southwest,0326,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 1202,59,M,O,108,PARKING LOT,,,IC,Invest Cont,440,,,,2600 S  HARVARD                      BL,,34.0327,-118.3066
241806268,02/18/2024 12:00:00 AM,02/18/2024 12:00:00 AM,1830,18,Southeast,1803,1,210,ROBBERY,1822 1300 1240 0334 0337 0312 0432,40,M,H,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,210,,,,MANCHESTER,SAN PEDRO,33.9601,-118.2695
241405985,02/15/2024 12:00:00 AM,02/14/2024 12:00:00 AM,1630,14,Pacific,1488,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,9000    BELLANCA                     AV,,33.9551,-118.3805
240906069,02/24/2024 12:00:00 AM,02/24/2024 12:00:00 AM,1320,09,Van Nuys,0904,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1822,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,7900 N  SEPULVEDA                    BL,,34.2141,-118.4662
240305787,02/03/2024 12:00:00 AM,02/03/2024 12:00:00 AM,1440,03,Southwest,0373,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 0104,23,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,343,,,,3700    CRENSHAW                     BL,,34.0199,-118.3351
240206667,02/22/2024 12:00:00 AM,02/12/2024 12:00:00 AM,0834,02,Rampart,0236,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0104 0344,0,X,X,404,DEPARTMENT STORE,,,AO,Adult Other,442,,,,300 N  WESTLAKE                     AV,,34.0687,-118.2672
241306856,02/29/2024 12:00:00 AM,02/28/2024 12:00:00 AM,1500,13,Newton,1333,1,210,ROBBERY,1822 1309 0444 0302 1313 0344 0308,36,F,H,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,30TH                         ST,TRINITY                      ST,34.0193,-118.2653
241806781,02/29/2024 12:00:00 AM,02/25/2024 12:00:00 AM,0150,18,Southeast,1821,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0216 0430,19,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,,FIGUEROA,COLDEN,33.9492,-118.2827
240905754,02/18/2024 12:00:00 AM,02/16/2024 12:00:00 AM,1500,09,Van Nuys,0901,1,330,BURGLARY FROM VEHICLE,0344 1307,45,M,H,101,STREET,,,IC,Invest Cont,330,,,,7400    FIRMAMENT                    AV,,34.2048,-118.4727
241206898,02/18/2024 12:00:00 AM,02/18/2024 12:00:00 AM,0900,12,77th Street,1268,2,900,VIOLATION OF COURT ORDER,2038,52,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,900,,,,200 W  83RD                         ST,,33.9642,-118.2761
241305889,02/11/2024 12:00:00 AM,02/11/2024 12:00:00 AM,0515,13,Newton,1321,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307 1402 0913,0,M,B,122,"VEHICLE, PASSENGER/TRUCK",,,AO,Adult Other,740,998,,,2000 S  MAIN                         ST,,34.03,-118.2654
240306776,02/21/2024 12:00:00 AM,02/19/2024 12:00:00 AM,1855,03,Southwest,0328,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2032,22,M,I,503,HOTEL,,,IC,Invest Cont,440,,,,3000 S  ROYAL                        ST,,34.0263,-118.2808
241206459,02/10/2024 12:00:00 AM,02/10/2024 12:00:00 AM,2130,12,77th Street,1233,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 2024 1309 0325 0344 2028 0216,21,M,O,401,MINI-MART,,,JO,Juv Other,442,,,,1700 W  SLAUSON                      AV,,33.9891,-118.3071
241406352,02/16/2024 12:00:00 AM,02/15/2024 12:00:00 AM,1400,14,Pacific,1465,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,27,M,W,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,745,,,,5300    INGLEWOOD                    BL,,33.987,-118.4089
241506184,02/15/2024 12:00:00 AM,02/01/2024 12:00:00 AM,1650,15,N Hollywood,1526,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,6500    TROOST                       AV,,34.1885,-118.3867
242006688,02/29/2024 12:00:00 AM,02/29/2024 12:00:00 AM,1530,20,Olympic,2081,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1309 0917 0421 0329 0913,22,M,H,102,SIDEWALK,,,IC,Invest Cont,745,,,,18TH,WESTERN,34.0417,-118.309
241905272,02/02/2024 12:00:00 AM,02/01/2024 12:00:00 AM,0400,19,Mission,1985,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,8600    VAN NUYS                     BL,,34.2264,-118.4494
241506582,02/23/2024 12:00:00 AM,02/22/2024 12:00:00 AM,1900,15,N Hollywood,1512,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,7100    COLDWATER CANYON             AV,,34.1995,-118.4138
241005527,02/12/2024 12:00:00 AM,02/10/2024 12:00:00 AM,1440,10,West Valley,1047,2,624,BATTERY - SIMPLE ASSAULT,0522 0913 1817,23,F,B,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,17400    BURBANK                      BL,,34.1723,-118.5124
240605954,02/09/2024 12:00:00 AM,02/09/2024 12:00:00 AM,1250,06,Hollywood,0659,1,510,VEHICLE - STOLEN,1822 1300 0344 0213,69,M,H,108,PARKING LOT,,,IC,Invest Cont,420,510,,,5100 W  SUNSET                       BL,,34.0981,-118.3005
241905571,02/11/2024 12:00:00 AM,02/10/2024 12:00:00 AM,1400,19,Mission,1912,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AA,Adult Arrest,510,,,,13600    GLENOAKS                     BL,,34.3172,-118.4755
242106386,02/21/2024 12:00:00 AM,02/19/2024 12:00:00 AM,1306,21,Topanga,2156,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 0344,0,M,W,405,CLOTHING STORE,,,IC,Invest Cont,343,,,,6600    TOPANGA CANYON               BL,,34.1904,-118.6059
241207120,02/23/2024 12:00:00 AM,02/23/2024 12:00:00 AM,0600,12,77th Street,1255,1,320,"BURGLARY, ATTEMPTED",0601 1822 0329 0345,0,X,X,204,MANUFACTURING COMPANY,,,IC,Invest Cont,320,,,,1000 W  FLORENCE                     AV,,33.9746,-118.2917
241105378,02/06/2024 12:00:00 AM,02/06/2024 12:00:00 AM,1850,11,Northeast,1162,2,888,TRESPASSING,0910 1822 1501,0,X,X,908,MTA - RED LINE - VERMONT/SUNSET,,,IC,Invest Cont,888,998,,,1500 N  VERMONT                      AV,,34.0982,-118.2918
240905254,02/05/2024 12:00:00 AM,02/03/2024 12:00:00 AM,2345,09,Van Nuys,0964,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,1402 1100 0450 2003 1212 1822 1414 1407 1419,0,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,231,998,,,14300    ADDISON                      ST,,34.1611,-118.4443
241305508,02/02/2024 12:00:00 AM,02/02/2024 12:00:00 AM,0802,13,Newton,1323,2,354,THEFT OF IDENTITY,0100,27,F,H,750,CYBERSPACE,,,IC,Invest Cont,354,,,,2500    GRIFFITH                     AV,,34.0208,-118.2569
240805418,02/07/2024 12:00:00 AM,02/06/2024 12:00:00 AM,2330,08,West LA,0858,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,8800    ALCOTT                       ST,,34.0539,-118.3844
240505741,02/15/2024 12:00:00 AM,02/15/2024 12:00:00 AM,1540,05,Harbor,0557,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0903 0913 1519 1817 1912 2055,0,M,X,518,TRANSITIONAL HOUSING/HALFWAY HOUSE,511,VERBAL THREAT,IC,Invest Cont,930,946,,,100 S  GAFFEY                       ST,,33.7433,-118.2923
240206369,02/14/2024 12:00:00 AM,02/14/2024 12:00:00 AM,1910,02,Rampart,0205,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1266 0334 0421,23,M,H,404,DEPARTMENT STORE,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,,,,600 N  DILLON                       ST,,34.0786,-118.2788
240905812,02/13/2024 12:00:00 AM,02/12/2024 12:00:00 AM,0900,09,Van Nuys,0941,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,45,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,15100    BURBANK                      BL,,34.1766,-118.4589
240405406,02/12/2024 12:00:00 AM,02/12/2024 12:00:00 AM,2000,04,Hollenbeck,0455,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1813 0400 0416,29,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,500    SAN BENITO                   ST,,34.0506,-118.2135
241207457,02/28/2024 12:00:00 AM,02/20/2024 12:00:00 AM,1345,12,77th Street,1267,2,664,"BUNCO, PETTY THEFT",0701 0800 1822,36,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,664,,,,8500 S  OLIVE                        ST,,33.9608,-118.2793
242005876,02/13/2024 12:00:00 AM,02/13/2024 12:00:00 AM,1350,20,Olympic,2011,1,310,BURGLARY,0202 0206 0209 0216 0321 0342 0344 0378 1607 1822,55,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,200 S  ST ANDREWS                   PL,,34.0711,-118.3116
240106646,02/06/2024 12:00:00 AM,02/06/2024 12:00:00 AM,2135,01,Central,0171,1,210,ROBBERY,0344 1300 0400 0444 0302 0355 1822,25,M,W,108,PARKING LOT,102,HAND GUN,IC,Invest Cont,210,,,,FRANCISCO,OLYMPIC,34.0454,-118.2658
242006109,02/19/2024 12:00:00 AM,02/17/2024 12:00:00 AM,1500,20,Olympic,2083,2,624,BATTERY - SIMPLE ASSAULT,0416 0917 1236 1822 2004 0202 0216 0449,32,F,H,406,OTHER STORE,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,1700 S  WESTERN                      AV,,34.0424,-118.309
241706180,02/22/2024 12:00:00 AM,02/22/2024 12:00:00 AM,1200,17,Devonshire,1754,2,354,THEFT OF IDENTITY,1212 1822 0928,58,M,B,726,POLICE FACILITY,,,IC,Invest Cont,354,,,,10200    ETIWANDA                     AV,,34.2555,-118.5323
240706395,02/26/2024 12:00:00 AM,02/26/2024 12:00:00 AM,2200,07,Wilshire,0745,1,330,BURGLARY FROM VEHICLE,1300 1307 1822 0344,26,M,B,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,,800 S  LA BREA                      AV,,34.0605,-118.3447
241906242,02/29/2024 12:00:00 AM,02/28/2024 12:00:00 AM,1200,19,Mission,1918,2,624,BATTERY - SIMPLE ASSAULT,1817 2033 0913 0416,40,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,13700    HUBBARD                      ST,,34.3065,-118.4314
241206541,02/12/2024 12:00:00 AM,02/12/2024 12:00:00 AM,1400,12,77th Street,1255,2,946,OTHER MISCELLANEOUS CRIME,1402 1419 1407,0,X,X,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,946,998,,,1100 W  74TH                         ST,,33.9727,-118.2941
241405834,02/12/2024 12:00:00 AM,02/12/2024 12:00:00 AM,0300,14,Pacific,1483,1,330,BURGLARY FROM VEHICLE,1607 0344,34,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,7600 W  MANCHESTER                   AV,,33.9597,-118.4307
240405366,02/12/2024 12:00:00 AM,02/12/2024 12:00:00 AM,1320,04,Hollenbeck,0453,2,624,BATTERY - SIMPLE ASSAULT,0371 2048 0342 0400 0416 0910,44,F,H,963,MTA - GOLD LINE - MARIACHI PLAZA,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JO,Juv Other,624,,,,1800 E  1ST                          ST,,34.0517,-118.2178
242105835,02/15/2024 12:00:00 AM,02/14/2024 12:00:00 AM,2030,21,Topanga,2138,1,520,VEHICLE - ATTEMPT STOLEN,,50,M,H,108,PARKING LOT,,,IC,Invest Cont,520,,,,20300    SHERMAN                      WY,,34.2011,-118.5772
241106196,02/27/2024 12:00:00 AM,02/23/2024 12:00:00 AM,1500,11,Northeast,1158,1,310,BURGLARY,1822 0344,55,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,600    ETTA                         ST,,34.0935,-118.2179
241406003,02/11/2024 12:00:00 AM,02/10/2024 12:00:00 AM,0200,14,Pacific,1431,1,352,PICKPOCKET,0344,29,F,O,102,SIDEWALK,,,IC,Invest Cont,352,,,,PACIFIC                      AV,MARKET                       ST,33.9883,-118.4727
241906142,02/26/2024 12:00:00 AM,02/23/2024 12:00:00 AM,0900,19,Mission,1917,2,662,"BUNCO, GRAND THEFT",0800 0344,68,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,662,,,,13000    DRONFIELD                    AV,,34.3107,-118.4409
241306893,02/29/2024 12:00:00 AM,02/29/2024 12:00:00 AM,1855,13,Newton,1331,2,625,OTHER ASSAULT,0416,22,M,O,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,625,,,,200 W  ADAMS                        BL,,34.0258,-118.2708
240706120,02/20/2024 12:00:00 AM,02/20/2024 12:00:00 AM,0830,07,Wilshire,0702,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416,34,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,700 N  SPAULDING                    AV,,34.0837,-118.3574
240306462,02/17/2024 12:00:00 AM,02/17/2024 12:00:00 AM,0030,03,Southwest,0358,1,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,0,,,102,SIDEWALK,,,IC,Invest Cont,522,,,,3700    MCCLINTOCK                   AV,,34.0197,-118.2905
240307036,02/28/2024 12:00:00 AM,02/28/2024 12:00:00 AM,2100,03,Southwest,0361,2,624,BATTERY - SIMPLE ASSAULT,0913 1202 0416 0446 0444 0361 0603,73,F,H,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,3800    GIBRALTAR                    AV,,34.0173,-118.3546
240405641,02/19/2024 12:00:00 AM,02/15/2024 12:00:00 AM,1540,04,Hollenbeck,0467,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1266,39,M,W,402,MARKET,,,IC,Invest Cont,341,,,,2700 E  1ST                          ST,,34.0421,-118.206
240605607,02/01/2024 12:00:00 AM,02/01/2024 12:00:00 AM,0730,06,Hollywood,0657,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,900 N  WILTON                       PL,,34.0871,-118.3136
241305567,02/03/2024 12:00:00 AM,02/02/2024 12:00:00 AM,2200,13,Newton,1391,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,300 W  67TH                         ST,,33.979,-118.2783
241605747,02/27/2024 12:00:00 AM,02/26/2024 12:00:00 AM,1445,16,Foothill,1641,2,624,BATTERY - SIMPLE ASSAULT,0416 2021,69,F,O,720,JUNIOR HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,9900    LAUREL CANYON                BL,,34.2498,-118.4227
241306538,02/23/2024 12:00:00 AM,02/23/2024 12:00:00 AM,1030,13,Newton,1331,1,220,ATTEMPTED ROBBERY,1202 1822 0390 1019 2004 0344 0429,66,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,220,,,,ADAMS                        ST,GRAND                        AV,34.0265,-118.2723
241705775,02/09/2024 12:00:00 AM,02/09/2024 12:00:00 AM,2110,17,Devonshire,1794,2,624,BATTERY - SIMPLE ASSAULT,1257 1251 0202 0444 1822 0447,67,F,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,18400    ROSCOE                       BL,,34.2251,-118.5372
241706853,02/22/2024 12:00:00 AM,02/22/2024 12:00:00 AM,1330,17,Devonshire,1757,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0377 0935 1202 1822 1606 1420 2032 0930,70,F,J,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,16800    DEVONSHIRE                   ST,,34.2575,-118.498
241506659,02/23/2024 12:00:00 AM,02/20/2024 12:00:00 AM,1830,15,N Hollywood,1545,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0325 0344,0,X,X,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,440,,,,11900    WEDDINGTON                   ST,,34.1667,-118.3921
241207629,02/29/2024 12:00:00 AM,02/28/2024 12:00:00 AM,2245,12,77th Street,1253,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1202,78,F,H,101,STREET,,,IC,Invest Cont,331,,,,1900 W  75TH                         ST,,33.9719,-118.3112
240108010,02/27/2024 12:00:00 AM,02/26/2024 12:00:00 AM,1530,01,Central,0164,1,648,ARSON,1822 1501,0,X,X,101,STREET,,,IC,Invest Cont,648,,,,600 S  LOS ANGELES                  ST,,34.0446,-118.2507
241706315,02/24/2024 12:00:00 AM,02/24/2024 12:00:00 AM,1150,17,Devonshire,1792,2,624,BATTERY - SIMPLE ASSAULT,0913 0602 1701 0562 1202 0416,67,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,8300    PENFIELD                     AV,,34.2203,-118.5688
240505804,02/17/2024 12:00:00 AM,02/17/2024 12:00:00 AM,1120,05,Harbor,0506,2,624,BATTERY - SIMPLE ASSAULT,1822 0416 1218,68,F,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,1500 W  CARSON                       ST,,33.8315,-118.3038
241506148,02/14/2024 12:00:00 AM,02/11/2024 12:00:00 AM,0500,15,N Hollywood,1526,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,6300    LANKERSHIM                   BL,,34.1849,-118.3867
241806739,02/28/2024 12:00:00 AM,02/28/2024 12:00:00 AM,1745,18,Southeast,1837,1,210,ROBBERY,1822 0444 0448 0305,46,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,111TH                        ST,WILMINGTON,33.9343,-118.239
241605255,02/11/2024 12:00:00 AM,02/11/2024 12:00:00 AM,1345,16,Foothill,1677,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 0446,24,M,O,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,8500    GLENCREST                    DR,,34.225,-118.3601
241206255,02/07/2024 12:00:00 AM,02/05/2024 12:00:00 AM,1437,12,77th Street,1239,2,813,CHILD ANNOYING (17YRS & UNDER),1259 1251 0913 0531,14,F,H,720,JUNIOR HIGH SCHOOL,,,IC,Invest Cont,813,,,,5900 S  VERMONT                      AV,,33.9872,-118.2915
240606759,02/29/2024 12:00:00 AM,02/29/2024 12:00:00 AM,1345,06,Hollywood,0646,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",2032 1822 0344,48,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,341,,,,6700    HOLLYWOOD                    BL,,34.1016,-118.3361
242105760,02/13/2024 12:00:00 AM,02/13/2024 12:00:00 AM,1900,21,Topanga,2158,2,623,BATTERY POLICE (SIMPLE),0417,30,M,H,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,623,,,,6200    DE SOTO                      AV,,34.1833,-118.5899
242006277,02/22/2024 12:00:00 AM,02/22/2024 12:00:00 AM,2245,20,Olympic,2053,1,110,CRIMINAL HOMICIDE,1402 1409 0400 0910 1202 1822 2049 2051,62,M,B,801,MTA BUS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,110,998,,,OLYMPIC                      BL,WESTERN                      AV,34.0526,-118.3091
240705343,02/01/2024 12:00:00 AM,02/01/2024 12:00:00 AM,1130,07,Wilshire,0727,1,210,ROBBERY,0104 0325 0344 1822 2004 0945,0,X,X,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,210,998,,,200 S  LA BREA                      AV,,34.071,-118.344
240306058,02/09/2024 12:00:00 AM,02/08/2024 12:00:00 AM,2100,03,Southwest,0357,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3500 S  BUDLONG                      AV,,34.0242,-118.2959
240107640,02/20/2024 12:00:00 AM,02/20/2024 12:00:00 AM,1900,01,Central,0171,1,330,BURGLARY FROM VEHICLE,0344 1307,33,F,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,800 W  OLYMPIC                      BL,,34.045,-118.264
240205881,02/04/2024 12:00:00 AM,02/04/2024 12:00:00 AM,0602,02,Rampart,0245,1,310,BURGLARY,1822 0325 1609 0209 0321,23,X,X,719,MEDICAL/DENTAL OFFICES,,,IC,Invest Cont,310,,,,2100 W  3RD                          ST,,34.063,-118.2727
241705865,02/14/2024 12:00:00 AM,02/01/2024 12:00:00 AM,0955,17,Devonshire,1772,2,900,VIOLATION OF COURT ORDER,1906 2000 0913 1814 2038,31,M,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,900,,,,9200    WINNETKA                     AV,,34.2375,-118.5711
240405842,02/25/2024 12:00:00 AM,02/25/2024 12:00:00 AM,2136,04,Hollenbeck,0408,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 1300 1259,17,F,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230,,,,HUNTINGTON,EASTERN,34.0862,-118.1784
240606032,02/12/2024 12:00:00 AM,02/12/2024 12:00:00 AM,0130,06,Hollywood,0637,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1243 0913 1813 0400 2000 0416 0329 0432,34,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,6200    HOLLYWOOD                    BL,,34.103,-118.3225
240108028,02/27/2024 12:00:00 AM,02/27/2024 12:00:00 AM,0950,01,Central,0138,1,210,ROBBERY,1822 0945 0344 0444,0,M,O,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,200 S  LOS ANGELES                  ST,,34.0503,-118.2434
240806363,02/29/2024 12:00:00 AM,02/29/2024 12:00:00 AM,1600,08,West LA,0857,2,624,BATTERY - SIMPLE ASSAULT,0400 0444,31,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,1500 S  CANFIELD                     AV,,34.0525,-118.3895
241207257,02/25/2024 12:00:00 AM,02/25/2024 12:00:00 AM,0200,12,77th Street,1241,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0444 0416,27,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,6100 S  VICTORIA                     AV,,33.9846,-118.3323
241604991,02/02/2024 12:00:00 AM,02/01/2024 12:00:00 AM,1445,16,Foothill,1643,2,900,VIOLATION OF COURT ORDER,2038,62,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,900,,,,12800    KAGEL CANYON                 ST,,34.2604,-118.419
240805851,02/18/2024 12:00:00 AM,02/18/2024 12:00:00 AM,1700,08,West LA,0855,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0315 0325 1822 2003 2004,0,X,X,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,10900    SANTA MONICA                 BL,,34.0506,-118.4346
241400598,02/13/2024 12:00:00 AM,02/13/2024 12:00:00 AM,0640,14,Pacific,1459,1,110,CRIMINAL HOMICIDE,1501 1402 1822,27,M,B,501,SINGLE FAMILY DWELLING,506,FIRE,IC,Invest Cont,110,998,,,4900    SYCAMORE                     DR,,33.9995,-118.4031
241207451,02/27/2024 12:00:00 AM,02/21/2024 12:00:00 AM,1225,12,77th Street,1255,2,354,THEFT OF IDENTITY,0922 0929 0935 0100 0930,27,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,7800 S  NORMANDIE                    AV,,33.9691,-118.3003
242107144,02/22/2024 12:00:00 AM,02/19/2024 12:00:00 AM,1125,21,Topanga,2187,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1420 0325 0216,50,M,W,406,OTHER STORE,,,AA,Adult Arrest,442,,,,21900    VENTURA                      BL,,34.1685,-118.6038
241906289,02/29/2024 12:00:00 AM,02/29/2024 12:00:00 AM,1235,19,Mission,1988,2,624,BATTERY - SIMPLE ASSAULT,0913 1817 0416,39,F,O,510,NURSING/CONVALESCENT/RETIREMENT HOME,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,8200    ALLOTT                       AV,,34.2198,-118.4278
240905918,02/22/2024 12:00:00 AM,02/15/2024 12:00:00 AM,1019,09,Van Nuys,0904,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),2028 0325,22,M,W,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,14900    RAYMER                       ST,,34.2131,-118.4584
241705677,02/12/2024 12:00:00 AM,02/11/2024 12:00:00 AM,0030,17,Devonshire,1793,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108,PARKING LOT,,,IC,Invest Cont,420,,,,8800    TAMPA                        AV,,34.2299,-118.5535
