DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
241007225,03/30/2024 12:00:00 AM,03/29/2024 12:00:00 AM,0300,10,West Valley,1097,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 1300 0385,44,M,O,101,STREET,,,IC,Invest Cont,331,,,,CARIBETH                     DR,ROYAL HILLS                  DR,34.1348,-118.4919
240109394,03/22/2024 12:00:00 AM,03/22/2024 12:00:00 AM,1400,01,Central,0132,2,888,TRESPASSING,0910 2004,0,X,X,135,MTA PROPERTY OR PARKING LOT,,,IC,Invest Cont,888,,,,200 S  HOPE                         ST,,34.0549,-118.2511
241907190,03/27/2024 12:00:00 AM,03/26/2024 12:00:00 AM,0940,19,Mission,1998,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,M,O,243,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",,,IC,Invest Cont,442,,,,7800    VAN NUYS                     BL,,34.2153,-118.4409
240707040,03/12/2024 12:00:00 AM,03/12/2024 12:00:00 AM,2220,07,Wilshire,0702,1,310,BURGLARY,0358 0344 1300 1402,0,M,O,203,OTHER BUSINESS,,,AA,Adult Arrest,310,998,,,7600    MELROSE                      AV,,34.0837,-118.3553
242007458,03/19/2024 12:00:00 AM,03/19/2024 12:00:00 AM,2025,20,Olympic,2055,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 0342 0369 1309 1822 0326 0334 0906,0,X,X,731,MOSQUE*,101,REVOLVER,IC,Invest Cont,230,,,,1200 S  KENMORE                      AV,,34.0491,-118.2968
242107248,03/24/2024 12:00:00 AM,03/24/2024 12:00:00 AM,1655,21,Topanga,2143,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),2028 0325,50,M,W,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,6600    FALLBROOK                    AV,,34.1883,-118.6274
240112107,03/13/2024 12:00:00 AM,03/09/2024 12:00:00 AM,1915,01,Central,0162,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,64,M,B,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,700 W  9TH                          ST,,34.0462,-118.2585
241407606,03/16/2024 12:00:00 AM,03/16/2024 12:00:00 AM,0042,14,Pacific,1494,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,24,F,H,212,TRANSPORTATION FACILITY (AIRPORT),500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,341,,,,300    WORLD                        WY,,33.9455,-118.4001
240109553,03/26/2024 12:00:00 AM,03/23/2024 12:00:00 AM,0200,01,Central,0139,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,35,F,O,116,OTHER/OUTSIDE,,,IC,Invest Cont,341,,,,E  1ST                          ST,S  HEWITT                       ST,34.0486,-118.2362
241007169,03/28/2024 12:00:00 AM,03/26/2024 12:00:00 AM,1900,10,West Valley,1088,1,310,BURGLARY,1822 0344 0321,58,F,W,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,310,,,,16500    VENTURA                      BL,,34.1576,-118.4923
240506357,03/03/2024 12:00:00 AM,03/03/2024 12:00:00 AM,0230,05,Harbor,0541,1,210,ROBBERY,1008 1822 0334 0416 0344 2004 1402,43,M,H,101,STREET,211,AXE,AA,Adult Arrest,210,998,,,CHANNEL,GAFFEY,33.7538,-118.2923
240707511,03/25/2024 12:00:00 AM,03/25/2024 12:00:00 AM,1530,07,Wilshire,0705,2,624,BATTERY - SIMPLE ASSAULT,2053 0356 0921 1528 0400,33,M,W,710,OTHER PREMISE,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,999,,,7200    WARING                       AV,,34.0853,-118.3462
240806578,03/05/2024 12:00:00 AM,03/05/2024 12:00:00 AM,1850,08,West LA,0852,2,624,BATTERY - SIMPLE ASSAULT,2055 1516 0903 0416 1309,41,F,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,946,,,11700    SANTA MONICA                 BL,,34.0437,-118.456
241207675,03/03/2024 12:00:00 AM,03/03/2024 12:00:00 AM,1200,12,77th Street,1203,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,46TH                         ST,WESTERN                      AV,34.0019,-118.3089
240507307,03/28/2024 12:00:00 AM,03/21/2024 12:00:00 AM,1923,05,Harbor,0505,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,0,X,X,213,WAREHOUSE,,,IC,Invest Cont,341,,,,19900 S  VERMONT                      AV,,33.8498,-118.2905
241208518,03/18/2024 12:00:00 AM,03/18/2024 12:00:00 AM,0050,12,77th Street,1269,2,888,TRESPASSING,1501,46,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,888,,,,300 E  82ND                         ST,,33.9647,-118.2695
241407452,03/15/2024 12:00:00 AM,03/14/2024 12:00:00 AM,1530,14,Pacific,1425,2,624,BATTERY - SIMPLE ASSAULT,1822 0416 0429,71,F,W,402,MARKET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,11600    NATIONAL                     BL,,34.0237,-118.4366
241807183,03/08/2024 12:00:00 AM,03/08/2024 12:00:00 AM,0005,18,Southeast,1862,2,753,DISCHARGE FIREARMS/SHOTS FIRED,1100 1822 1407 1402,0,X,X,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,753,,,,100 E  116TH                        ST,,33.9292,-118.2739
240307475,03/08/2024 12:00:00 AM,03/07/2024 12:00:00 AM,1930,03,Southwest,0321,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3500    CLYDE                        AV,,34.0231,-118.3692
241707227,03/15/2024 12:00:00 AM,03/13/2024 12:00:00 AM,1500,17,Devonshire,1722,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1822 1906,27,F,H,231,DAY CARE/CHILDREN*,,,IC,Invest Cont,956,,,,10400    TOPANGA CANYON               BL,,34.259,-118.606
240906735,03/13/2024 12:00:00 AM,03/12/2024 12:00:00 AM,2040,09,Van Nuys,0964,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,24,M,W,404,DEPARTMENT STORE,,,AA,Adult Arrest,442,,,,14000    RIVERSIDE                    DR,,34.1576,-118.4387
240607370,03/14/2024 12:00:00 AM,03/13/2024 12:00:00 AM,1115,06,Hollywood,0649,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,35,M,W,101,STREET,,,IC,Invest Cont,440,,,,1500 N  KINGSLEY                     DR,,34.0981,-118.3033
240308484,03/29/2024 12:00:00 AM,03/28/2024 12:00:00 AM,2200,03,Southwest,0337,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1606 1202 1822 1300 0344 0385,68,M,W,101,STREET,,,IC,Invest Cont,420,,,,3100 S  NORMANDIE                    AV,,34.0261,-118.3002
240207920,03/19/2024 12:00:00 AM,03/18/2024 12:00:00 AM,0835,02,Rampart,0269,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1202 1822 1906,62,F,B,710,OTHER PREMISE,,,IC,Invest Cont,956,,,,700    GARLAND                      AV,,34.0517,-118.2663
241508047,03/23/2024 12:00:00 AM,03/23/2024 12:00:00 AM,2115,15,N Hollywood,1532,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 0416 0444,28,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,12100    CALIFA                       ST,,34.1773,-118.3965
241807426,03/13/2024 12:00:00 AM,03/13/2024 12:00:00 AM,0100,18,Southeast,1839,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2300 E  107TH                        ST,,33.9389,-118.2307
242006960,03/08/2024 12:00:00 AM,03/08/2024 12:00:00 AM,1600,20,Olympic,2026,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0445 0337 0340 0334,27,M,H,101,STREET,204,FOLDING KNIFE,IC,Invest Cont,230,,,,300 S  NEW HAMPSHIRE                AV,,34.0691,-118.2929
240406694,03/31/2024 12:00:00 AM,03/30/2024 12:00:00 AM,2100,04,Hollenbeck,0423,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1800    WORKMAN                      ST,,34.0638,-118.2141
241006295,03/05/2024 12:00:00 AM,03/05/2024 12:00:00 AM,0230,10,West Valley,1023,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0216 0209 2032 1300 0344 1606 0321,18,M,H,101,STREET,,,IC,Invest Cont,331,,,,19000    BASSETT                      ST,,34.1955,-118.547
241707261,03/16/2024 12:00:00 AM,03/16/2024 12:00:00 AM,1150,17,Devonshire,1745,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 1814 0913,32,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,18000    DEVONSHIRE                   ST,,34.2611,-118.5158
241507436,03/11/2024 12:00:00 AM,03/06/2024 12:00:00 AM,1930,15,N Hollywood,1525,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0408 2000 0448 0444,34,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,230,,,,11800    KITTRIDGE                    ST,,34.1903,-118.39
241406920,03/02/2024 12:00:00 AM,03/02/2024 12:00:00 AM,1745,14,Pacific,1453,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0342 1309 0378 0344,0,X,X,409,BEAUTY SUPPLY STORE,,,IC,Invest Cont,341,,,,13400    MAXELLA                      AV,,33.9906,-118.4391
241408153,03/31/2024 12:00:00 AM,03/31/2024 12:00:00 AM,0310,14,Pacific,1446,2,354,THEFT OF IDENTITY,0377,33,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,12100    WASHINGTON                   PL,,34.0012,-118.4267
242007792,03/27/2024 12:00:00 AM,03/27/2024 12:00:00 AM,1945,20,Olympic,2083,2,624,BATTERY - SIMPLE ASSAULT,1212 1822 2004 0345 0319 0356 0449 0400,0,X,X,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,2100 W  WASHINGTON                   BL,,34.0418,-118.3071
241507295,03/07/2024 12:00:00 AM,03/07/2024 12:00:00 AM,2015,15,N Hollywood,1555,2,624,BATTERY - SIMPLE ASSAULT,0416 0431,23,F,H,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4900    LANKERSHIM                   BL,,34.16,-118.3717
242107502,03/31/2024 12:00:00 AM,03/30/2024 12:00:00 AM,1800,21,Topanga,2156,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 1202,61,M,W,108,PARKING LOT,,,IC,Invest Cont,331,,,,21700    VANOWEN                      ST,,34.1938,-118.6015
242106901,03/14/2024 12:00:00 AM,03/14/2024 12:00:00 AM,1345,21,Topanga,2136,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 2028,0,M,W,403,DRUG STORE,,,IC,Invest Cont,442,,,,7500    TOPANGA CANYON               BL,,34.2065,-118.606
240109327,03/21/2024 12:00:00 AM,03/20/2024 12:00:00 AM,0900,01,Central,0118,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 2000 0913 2038 1310 1300,26,F,H,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,100    BRUNO                        ST,,34.0621,-118.2346
242006764,03/04/2024 12:00:00 AM,03/04/2024 12:00:00 AM,1515,20,Olympic,2076,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1252 1822 0202 0344 0345 0377 2032,44,M,H,102,SIDEWALK,,,IC,Invest Cont,440,,,,2700 W  PICO                         BL,,34.0473,-118.2975
240807434,03/28/2024 12:00:00 AM,03/18/2024 12:00:00 AM,1100,08,West LA,0834,2,662,"BUNCO, GRAND THEFT",1822 0701,84,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,662,,,,10600    HOLMAN                       AV,,34.0554,-118.4308
240308474,03/28/2024 12:00:00 AM,03/28/2024 12:00:00 AM,1952,03,Southwest,0395,1,210,ROBBERY,0104 0325 0202 0345 0945 0444 1266,23,X,X,403,DRUG STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,4000 S  WESTERN                      AV,,34.0109,-118.3089
240607455,03/15/2024 12:00:00 AM,03/15/2024 12:00:00 AM,0420,06,Hollywood,0631,1,310,BURGLARY,1822 2032 0344 1501 0216 1606 0314 1300,29,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,310,,,,1700    SUNSET PLAZA                 DR,,34.0986,-118.388
241307470,03/16/2024 12:00:00 AM,03/16/2024 12:00:00 AM,0150,13,Newton,1342,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3800    WOODLAWN                     AV,,34.0131,-118.2728
241606549,03/21/2024 12:00:00 AM,03/18/2024 12:00:00 AM,2220,16,Foothill,1685,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,22,M,W,217,AUTO REPAIR SHOP,,,IC,Invest Cont,331,,,,11500    TUXFORD                      ST,,34.2227,-118.3877
240109699,03/29/2024 12:00:00 AM,03/29/2024 12:00:00 AM,0825,01,Central,0124,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,200 N  MAIN                         ST,,34.0532,-118.2425
240807481,03/28/2024 12:00:00 AM,03/23/2024 12:00:00 AM,1257,08,West LA,0853,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1221 1822,24,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,1500    PURDUE                       AV,,34.0472,-118.4519
240208064,03/22/2024 12:00:00 AM,03/07/2024 12:00:00 AM,1100,02,Rampart,0295,1,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,0,,,101,STREET,,,IC,Invest Cont,522,,,,1400 S  BURLINGTON                   AV,,34.0439,-118.28
241406808,03/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,2100,14,Pacific,1428,1,310,BURGLARY,0317 1309 0342 1609 0344,43,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3000    GLENDON                      AV,,34.0302,-118.4205
241208904,03/23/2024 12:00:00 AM,03/23/2024 12:00:00 AM,1315,12,77th Street,1233,1,310,BURGLARY,1402 1822 0344 0325,0,X,X,204,MANUFACTURING COMPANY,,,IC,Invest Cont,310,998,,,5900 S  WESTERN                      AV,,33.9875,-118.3089
240608026,03/31/2024 12:00:00 AM,03/31/2024 12:00:00 AM,1104,06,Hollywood,0637,2,901,VIOLATION OF RESTRAINING ORDER,2038 0913,33,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,901,,,,6200    YUCCA                        ST,,34.1037,-118.324
241606818,03/30/2024 12:00:00 AM,03/27/2024 12:00:00 AM,0100,16,Foothill,1622,1,330,BURGLARY FROM VEHICLE,0344,35,F,H,101,STREET,,,IC,Invest Cont,330,,,,SAN FERNANDO                 RD,PAXTON                       ST,34.272,-118.4284
240607349,03/10/2024 12:00:00 AM,03/10/2024 12:00:00 AM,1530,06,Hollywood,0646,2,437,RESISTING ARREST,1822 1212 0448 0416 0417 0444,0,X,X,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,437,,,,HIGHLAND,DE LONGPRE,34.0962,-118.3386
240207876,03/17/2024 12:00:00 AM,03/15/2024 12:00:00 AM,2300,02,Rampart,0238,1,330,BURGLARY FROM VEHICLE,1822 0344 0352 1221 1307 1609,27,M,B,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,400 N  BOYLSTON                     ST,,34.0642,-118.257
240906240,03/03/2024 12:00:00 AM,03/01/2024 12:00:00 AM,1140,09,Van Nuys,0941,1,310,BURGLARY,0344 1300 0385,39,F,W,707,GARAGE/CARPORT,218,OTHER CUTTING INSTRUMENT,IC,Invest Cont,310,,,,15100    BURBANK                      BL,,34.1766,-118.4589
241106460,03/05/2024 12:00:00 AM,03/04/2024 12:00:00 AM,2145,11,Northeast,1151,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1312 0342 0302 1822 0334 0371 0432 0906,32,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,230,761,,,HELIOTROPE                   DR,SANTA MONICA,34.0986,-118.2962
241706903,03/09/2024 12:00:00 AM,03/09/2024 12:00:00 AM,0820,17,Devonshire,1745,1,520,VEHICLE - ATTEMPT STOLEN,1501 1609 1612 1420,44,F,H,707,GARAGE/CARPORT,,,IC,Invest Cont,520,,,,17100    CHATSWORTH                   ST,,34.2648,-118.5055
240507324,03/28/2024 12:00:00 AM,03/28/2024 12:00:00 AM,1950,05,Harbor,0557,2,624,BATTERY - SIMPLE ASSAULT,0602 2021 0913 0552 0416,34,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,700 W  5TH                          ST,,33.7397,-118.2923
240806660,03/08/2024 12:00:00 AM,03/07/2024 12:00:00 AM,2300,08,West LA,0841,1,330,BURGLARY FROM VEHICLE,1300 1402 1609 0358,29,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330,998,,,1200 S  SALTAIR                      AV,,34.0453,-118.466
240607976,03/29/2024 12:00:00 AM,03/18/2024 12:00:00 AM,1100,06,Hollywood,0622,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0394 0349,31,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,2300 N  NICHOLS CANYON               RD,,34.113,-118.3607
240108399,03/02/2024 12:00:00 AM,03/02/2024 12:00:00 AM,1405,01,Central,0133,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0431,35,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,200 S  SPRING                       ST,,34.0517,-118.2474
241507137,03/05/2024 12:00:00 AM,03/04/2024 12:00:00 AM,1500,15,N Hollywood,1547,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 0446 1822,51,M,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,11400    CHANDLER                     BL,,34.1681,-118.379
240307849,03/17/2024 12:00:00 AM,03/16/2024 12:00:00 AM,1500,03,Southwest,0394,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2400 W  VERNON                       AV,,34.0072,-118.3201
241208297,03/13/2024 12:00:00 AM,03/13/2024 12:00:00 AM,1645,12,77th Street,1231,1,310,BURGLARY,1822 0344 1309,21,F,B,505,MOTEL,,,AO,Adult Other,310,,,,3900 W  SLAUSON                      AV,,33.9889,-118.3523
241208495,03/17/2024 12:00:00 AM,03/17/2024 12:00:00 AM,1400,12,77th Street,1241,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 0555 0913 0602 1218,18,F,B,501,SINGLE FAMILY DWELLING,102,HAND GUN,AO,Adult Other,230,,,,6300    8TH                          AV,,33.9821,-118.3318
240607760,03/23/2024 12:00:00 AM,03/23/2024 12:00:00 AM,1330,06,Hollywood,0645,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 1300 1814 0448 2038,25,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,7000    HOLLYWOOD                    BL,,34.1015,-118.3417
241209282,03/30/2024 12:00:00 AM,03/30/2024 12:00:00 AM,0450,12,77th Street,1231,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,1822 0400 0447 1212,0,X,X,101,STREET,212,BOTTLE,AO,Adult Other,231,,,,4400 W  SLAUSON                      AV,,33.9889,-118.3518
241307182,03/06/2024 12:00:00 AM,03/06/2024 12:00:00 AM,1500,13,Newton,1321,2,888,TRESPASSING,0910 0344,0,M,W,942,MTA - EXPO LINE - LATTC/ORTHO INSTITUTE,,,IC,Invest Cont,888,,,,2400 S  FLOWER                       ST,,34.0293,-118.2736
241707676,03/31/2024 12:00:00 AM,03/31/2024 12:00:00 AM,0430,17,Devonshire,1712,2,354,THEFT OF IDENTITY,0928 1822,24,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,11700    SEMINOLE CIR,,34.2827,-118.5588
240307549,03/09/2024 12:00:00 AM,03/07/2024 12:00:00 AM,1635,03,Southwest,0328,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0104 2028,23,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,S  HOOVER,W  32ND                         ST,34.0238,-118.284
240400670,03/02/2024 12:00:00 AM,03/02/2024 12:00:00 AM,0001,04,Hollenbeck,0408,2,753,DISCHARGE FIREARMS/SHOTS FIRED,1100,0,X,X,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,753,,,,3600 N  LOCKE                        AV,,34.0874,-118.1797
240806810,03/11/2024 12:00:00 AM,03/09/2024 12:00:00 AM,1430,08,West LA,0811,1,330,BURGLARY FROM VEHICLE,0344,31,F,B,101,STREET,,,IC,Invest Cont,330,,,,LOS LIONES                   DR,W  SUNSET                       BL,34.0423,-118.5552
240707049,03/11/2024 12:00:00 AM,03/11/2024 12:00:00 AM,0715,07,Wilshire,0766,1,210,ROBBERY,1822 0344 2051 2049 0910 0448,56,F,H,124,BUS STOP,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,VENICE                       BL,CRENSHAW                     AV,34.0458,-118.3318
241707099,03/15/2024 12:00:00 AM,03/14/2024 12:00:00 AM,2330,17,Devonshire,1712,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,19500    PINE VALLEY                  AV,,34.2851,-118.5588
241606828,03/31/2024 12:00:00 AM,03/26/2024 12:00:00 AM,1230,16,Foothill,1681,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,35,F,I,104,DRIVEWAY,,,IC,Invest Cont,440,,,,8800    MOREHART                     AV,,34.2299,-118.403
241307499,03/15/2024 12:00:00 AM,03/15/2024 12:00:00 AM,0730,13,Newton,1331,1,330,BURGLARY FROM VEHICLE,0344 1307,34,F,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,100 W  30TH                         ST,,34.0218,-118.2706
240108229,03/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,0150,01,Central,0111,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,ALAMEDA                      ST,CESAR E CHAVEZ               BL,34.0581,-118.2371
240608023,03/31/2024 12:00:00 AM,03/31/2024 12:00:00 AM,1215,06,Hollywood,0646,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,6600 W  SUNSET                       BL,,34.098,-118.3332
240808489,03/14/2024 12:00:00 AM,03/13/2024 12:00:00 AM,2300,08,West LA,0841,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,44,F,H,710,OTHER PREMISE,,,IC,Invest Cont,740,,,,12300    TEXAS                        AV,,34.0415,-118.4677
241209056,03/27/2024 12:00:00 AM,03/08/2024 12:00:00 AM,1200,12,77th Street,1233,2,354,THEFT OF IDENTITY,0100 0928 1822,46,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1600 W  59TH                         ST,,33.9875,-118.3046
240109724,03/30/2024 12:00:00 AM,03/29/2024 12:00:00 AM,2030,01,Central,0174,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329 1307,33,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,700 S  LOS ANGELES                  ST,,34.0426,-118.2528
240607464,03/15/2024 12:00:00 AM,03/15/2024 12:00:00 AM,2345,06,Hollywood,0639,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1501 1402 0416 0401 0446,26,M,W,207,BAR/COCKTAIL/NIGHTCLUB,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,998,,,5200    HOLLYWOOD                    BL,,34.1036,-118.3049
241209141,03/29/2024 12:00:00 AM,03/29/2024 12:00:00 AM,0020,12,77th Street,1215,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 1814 1218 1300 0416 0447 0359 0319 1313,35,M,B,301,GAS STATION,307,VEHICLE,AO,Adult Other,236,,,,5400 S  NORMANDIE                    AV,,33.9932,-118.3002
240607644,03/20/2024 12:00:00 AM,03/20/2024 12:00:00 AM,2330,06,Hollywood,0632,2,901,VIOLATION OF RESTRAINING ORDER,1501 2038 1813 0913,0,F,X,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901,,,,1700    QUEENS                       CT,,34.1009,-118.3777
241807303,03/10/2024 12:00:00 AM,03/10/2024 12:00:00 AM,1940,18,Southeast,1829,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 2024 1258 0416 0342 0417 0857,13,F,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,9800    LAUREL                       ST,,33.9477,-118.231
242007145,03/11/2024 12:00:00 AM,03/09/2024 12:00:00 AM,1015,20,Olympic,2019,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0352 1221 0394,28,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,3300 W  3RD                          ST,,34.0728,-118.2878
241807460,03/13/2024 12:00:00 AM,03/13/2024 12:00:00 AM,2018,18,Southeast,1804,2,624,BATTERY - SIMPLE ASSAULT,1822 0444 0429 0554,50,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,600 N  CALIBURN                     DR,,33.9565,-118.2646
241606313,03/13/2024 12:00:00 AM,03/09/2024 12:00:00 AM,0830,16,Foothill,1638,2,662,"BUNCO, GRAND THEFT",0701,30,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,10500    REDMONT                      AV,,34.2596,-118.2923
