"DR_NO","Date Rptd","DATE OCC","TIME OCC","AREA","AREA NAME","Rpt Dist No","Part 1-2","Crm Cd","Crm Cd Desc","Mocodes","Vict Age","Vict Sex","Vict Descent","Premis Cd","Premis Desc","Weapon Used Cd","Weapon Desc","Status","Status Desc","Crm Cd 1","Crm Cd 2","Crm Cd 3","Crm Cd 4","LOCATION","Cross Street","LAT","LON"
"242107964","2024 Apr 13 12:00:00 AM","2024 Apr 12 12:00:00 AM","1700","21","Topanga","2156","1","330","BURGLARY FROM VEHICLE","0344","30","F","H","108","PARKING LOT",,,"IC","Invest Cont","330",,,,"6600    TOPANGA CANYON               BL",,"34.1904","-118.6059"
"241007510","2024 Apr 07 12:00:00 AM","2024 Apr 06 12:00:00 AM","1900","10","West Valley","1018","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"7500    GAVIOTA                      AV",,"34.2066","-118.4815"
"240309182","2024 Apr 12 12:00:00 AM","2024 Apr 12 12:00:00 AM","1248","03","Southwest","0316","1","761","BRANDISH WEAPON","0913 0334 0443 0361 0603","18","M","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","511","VERBAL THREAT","AA","Adult Arrest","761","930",,,"2200 S  LA SALLE                     AV",,"34.0364","-118.3058"
"241107385","2024 Apr 12 12:00:00 AM","2024 Apr 11 12:00:00 AM","2200","11","Northeast","1128","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"6300    ELGIN                        ST",,"34.1186","-118.1805"
"241509126","2024 Apr 16 12:00:00 AM","2024 Apr 14 12:00:00 AM","1300","15","N Hollywood","1513","1","310","BURGLARY","1822 0344 1607 1606 2034","40","M","H","120","STORAGE SHED","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","310",,,,"12600    RAYMER                       ST",,"34.2029","-118.4073"
"241509191","2024 Apr 18 12:00:00 AM","2024 Apr 17 12:00:00 AM","0800","15","N Hollywood","1517","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"6600    KLUMP                        AV",,"34.1903","-118.3758"
"241210494","2024 Apr 21 12:00:00 AM","2024 Apr 15 12:00:00 AM","1200","12","77th Street","1258","1","210","ROBBERY","0913 0416 0344 1300 2004","55","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","210",,,,"200 W  74TH                         ST",,"33.9727","-118.2765"
"241408636","2024 Apr 11 12:00:00 AM","2024 Apr 04 12:00:00 AM","0600","14","Pacific","1494","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","1822 0344","48","F","H","212","TRANSPORTATION FACILITY (AIRPORT)","500","UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont","440",,,,"500    WORLD                        WY",,"33.9427","-118.4049"
"240200647","2024 Apr 17 12:00:00 AM","2024 Apr 17 12:00:00 AM","1700","02","Rampart","0289","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1419 1402 1309 0906 1822 0416","0","M","H","101","STREET","102","HAND GUN","AO","Adult Other","230","998",,,"11TH","BLAINE","34.0459","-118.271"
"242108301","2024 Apr 22 12:00:00 AM","2024 Apr 22 12:00:00 AM","0330","21","Topanga","2169","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0344","45","F","W","104","DRIVEWAY",,,"IC","Invest Cont","420",,,,"6200    OAKDALE                      AV",,"34.1824","-118.5648"
"241509239","2024 Apr 18 12:00:00 AM","2024 Apr 17 12:00:00 AM","0705","15","N Hollywood","1543","1","330","BURGLARY FROM VEHICLE","1300 0344 1822 0321","41","M","O","101","STREET",,,"IC","Invest Cont","330",,,,"12400    ALBERS                       ST",,"34.1703","-118.4031"
"241508730","2024 Apr 08 12:00:00 AM","2024 Apr 08 12:00:00 AM","0920","15","N Hollywood","1501","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"13100    YERBA                        ST",,"34.212","-118.4193"
"240209055","2024 Apr 20 12:00:00 AM","2024 Apr 20 12:00:00 AM","1640","02","Rampart","0246","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","2050 0910 0421 1822 2052","44","M","W","904","MTA - RED LINE - WESTLAKE/MACARTHUR PARK","511","VERBAL THREAT","IC","Invest Cont","930",,,,"600 S  ALVARADO                     ST",,"34.0595","-118.2749"
"241007494","2024 Apr 06 12:00:00 AM","2024 Apr 05 12:00:00 AM","0900","10","West Valley","1067","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"5100    WHITE OAK                    AV",,"34.1624","-118.5185"
"241408854","2024 Apr 22 12:00:00 AM","2024 Apr 21 12:00:00 AM","1736","14","Pacific","1472","2","354","THEFT OF IDENTITY","0377 0930","33","M","O","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","354",,,,"6500 S  OCEAN FRONT                  WK",,"33.96","-118.4522"
"241007904","2024 Apr 17 12:00:00 AM","2024 Apr 17 12:00:00 AM","0530","10","West Valley","1017","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1822 0329 0311 1414 1816 0906","0","M","W","101","STREET",,,"IC","Invest Cont","740",,,,"17500    COVELLO                      ST",,"34.2076","-118.5143"
"240508041","2024 Apr 16 12:00:00 AM","2024 Apr 10 12:00:00 AM","0230","05","Harbor","0563","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","1300 0344 0385","46","F","H","101","STREET",,,"IC","Invest Cont","331",,,,"900 W  10TH                         ST",,"33.7352","-118.2968"
"241209633","2024 Apr 04 12:00:00 AM","2024 Apr 04 12:00:00 AM","1400","12","77th Street","1269","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","0344 1309 1822","26","M","H","104","DRIVEWAY",,,"AO","Adult Other","440",,,,"700 E  84TH                         ST",,"33.9629","-118.263"
"241209948","2024 Apr 12 12:00:00 AM","2024 Apr 11 12:00:00 AM","1400","12","77th Street","1243","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"1800 W  69TH                         ST",,"33.977","-118.309"
"241708294","2024 Apr 13 12:00:00 AM","2024 Apr 12 12:00:00 AM","1800","17","Devonshire","1792","1","330","BURGLARY FROM VEHICLE","0344 0386","20","F","W","108","PARKING LOT",,,"IC","Invest Cont","330",,,,"8300    PENFIELD                     AV",,"34.2203","-118.5688"
"240110529","2024 Apr 20 12:00:00 AM","2024 Apr 20 12:00:00 AM","1300","01","Central","0161","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325","0","M","O","404","DEPARTMENT STORE",,,"IC","Invest Cont","442",,,,"700 S  FIGUEROA                     ST",,"34.0483","-118.2631"
"241007293","2024 Apr 01 12:00:00 AM","2024 Apr 01 12:00:00 AM","1655","10","West Valley","1033","2","624","BATTERY - SIMPLE ASSAULT","0400 0202 0216 1822 0509","34","F","H","101","STREET","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","624",,,,"RESEDA","TOPHAM","34.1807","-118.536"
"241509063","2024 Apr 15 12:00:00 AM","2024 Apr 13 12:00:00 AM","1600","15","N Hollywood","1557","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","1822 0344 1300 0352","58","F","W","707","GARAGE/CARPORT",,,"IC","Invest Cont","331",,,,"10800    BLIX                         ST",,"34.1567","-118.3661"
"242108400","2024 Apr 25 12:00:00 AM","2024 Apr 25 12:00:00 AM","1245","21","Topanga","2132","1","320","BURGLARY, ATTEMPTED","1420 0314 1601 2004","42","M","B","501","SINGLE FAMILY DWELLING",,,"AA","Adult Arrest","320",,,,"7200    DENNIS                       LN",,"34.2011","-118.6401"
"240110436","2024 Apr 16 12:00:00 AM","2024 Apr 15 12:00:00 AM","1800","01","Central","0119","2","624","BATTERY - SIMPLE ASSAULT","1822 0305 0416 0910","56","F","B","834","LA UNION STATION (NOT LINE SPECIFIC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","624",,,,"800 N  ALAMEDA                      ST",,"34.0561","-118.2375"
"241107346","2024 Apr 10 12:00:00 AM","2024 Apr 08 12:00:00 AM","1630","11","Northeast","1129","1","330","BURGLARY FROM VEHICLE","0385 1307","32","M","H","101","STREET",,,"IC","Invest Cont","330",,,,"6700    YORK                         BL",,"34.1136","-118.1791"
"240900672","2024 Apr 07 12:00:00 AM","2024 Apr 06 12:00:00 AM","2110","09","Van Nuys","0964","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1402 0302 1300 1407 1822 0334","36","M","H","103","ALLEY","106","UNKNOWN FIREARM","IC","Invest Cont","230","998",,,"4900    HAZELTINE                    AV",,"34.1594","-118.44"
"241908311","2024 Apr 26 12:00:00 AM","2024 Apr 26 12:00:00 AM","0452","19","Mission","1907","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1300 0329","64","F","W","101","STREET",,,"IC","Invest Cont","740",,,,"13500    SAYRE                        ST",,"34.3111","-118.4328"
"240110158","2024 Apr 10 12:00:00 AM","2024 Apr 10 12:00:00 AM","1300","01","Central","0181","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"1100    LA LIVE                      WY",,"34.0439","-118.2709"
"240208692","2024 Apr 10 12:00:00 AM","2024 Apr 06 12:00:00 AM","2000","02","Rampart","0279","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"ALBANY","OLYMPIC","34.0478","-118.2711"
"240507808","2024 Apr 10 12:00:00 AM","2024 Apr 07 12:00:00 AM","0710","05","Harbor","0525","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0311 0906 1602 0329","0","X","X","107","VACANT LOT",,,"IC","Invest Cont","740",,,,"200 N  FRIES                        AV",,"33.7712","-118.2644"
"241408519","2024 Apr 10 12:00:00 AM","2024 Apr 09 12:00:00 AM","2117","14","Pacific","1494","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","1822 0344","49","F","H","212","TRANSPORTATION FACILITY (AIRPORT)","500","UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont","341",,,,"300    WORLD                        WY",,"33.9455","-118.4001"
"241209624","2024 Apr 05 12:00:00 AM","2024 Apr 05 12:00:00 AM","0200","12","77th Street","1245","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0344 0385","41","F","B","101","STREET",,,"IC","Invest Cont","331",,,,"1100 W  70TH                         ST",,"33.9762","-118.2937"
"240908281","2024 Apr 21 12:00:00 AM","2024 Apr 21 12:00:00 AM","1520","09","Van Nuys","0964","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325","0","X","X","405","CLOTHING STORE",,,"IC","Invest Cont","442",,,,"14000    RIVERSIDE                    DR",,"34.1576","-118.4387"
"241007670","2024 Apr 10 12:00:00 AM","2024 Apr 07 12:00:00 AM","1632","10","West Valley","1015","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 0344 1822","0","M","O","406","OTHER STORE",,,"IC","Invest Cont","442",,,,"18200    SHERMAN                      WY",,"34.2012","-118.5296"
"241808963","2024 Apr 17 12:00:00 AM","2024 Apr 17 12:00:00 AM","1704","18","Southeast","1829","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","1822 0344 0394","40","F","B","119","PORCH, RESIDENTIAL",,,"IC","Invest Cont","440",,,,"10000    LILAC                        ST",,"33.9465","-118.23"
"241808538","2024 Apr 07 12:00:00 AM","2024 Apr 07 12:00:00 AM","1430","18","Southeast","1842","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","2004 2000 0913 1814 0444 0400","39","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","626",,,,"400 W  109TH                        PL",,"33.9365","-118.2807"
"240608138","2024 Apr 01 12:00:00 AM","2024 Apr 01 12:00:00 AM","0630","06","Hollywood","0631","1","310","BURGLARY","1501 1822 0344","29","M","W","707","GARAGE/CARPORT",,,"IC","Invest Cont","310",,,,"9200    CORDELL                      DR",,"34.0943","-118.3922"
"241607095","2024 Apr 09 12:00:00 AM","2024 Apr 03 12:00:00 AM","1930","16","Foothill","1684","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","0344","64","M","W","301","GAS STATION",,,"IC","Invest Cont","440",,,,"12000    ROSCOE                       BL",,"34.2217","-118.3948"
"240308916","2024 Apr 07 12:00:00 AM","2024 Apr 07 12:00:00 AM","1100","03","Southwest","0391","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0913 0302 0334 0421","56","M","B","501","SINGLE FAMILY DWELLING","102","HAND GUN","AO","Adult Other","230",,,,"4700    DON MIGUEL                   DR",,"34.0038","-118.3573"
"240608322","2024 Apr 08 12:00:00 AM","2024 Apr 03 12:00:00 AM","0900","06","Hollywood","0643","2","354","THEFT OF IDENTITY","1501","54","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"1500 N  FORMOSA                      AV",,"34.098","-118.3468"
"241908290","2024 Apr 27 12:00:00 AM","2024 Apr 27 12:00:00 AM","0015","19","Mission","1983","2","624","BATTERY - SIMPLE ASSAULT","0416","27","F","H","210","RESTAURANT/FAST FOOD","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","624",,,,"15300    ROSCOE                       BL",,"34.2249","-118.4637"
"241708109","2024 Apr 09 12:00:00 AM","2024 Apr 07 12:00:00 AM","1858","17","Devonshire","1764","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325","0","X","X","404","DEPARTMENT STORE",,,"IC","Invest Cont","442",,,,"9300    TAMPA                        AV",,"34.244","-118.5583"
"242108103","2024 Apr 17 12:00:00 AM","2024 Apr 16 12:00:00 AM","2200","21","Topanga","2143","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"6900    LENA                         AV",,"34.1946","-118.6272"
"241508794","2024 Apr 09 12:00:00 AM","2024 Apr 09 12:00:00 AM","1230","15","N Hollywood","1557","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","1822 2004 0319 2035","62","M","B","102","SIDEWALK","511","VERBAL THREAT","AO","Adult Other","930","946",,,"5000    VINELAND                     AV",,"34.1613","-118.3703"
"241209809","2024 Apr 09 12:00:00 AM","2024 Apr 09 12:00:00 AM","2308","12","77th Street","1251","2","946","OTHER MISCELLANEOUS CRIME","1501","21","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"AO","Adult Other","946",,,,"6800    11TH                         AV",,"33.9775","-118.3294"
"241908108","2024 Apr 21 12:00:00 AM","2024 Apr 21 12:00:00 AM","1930","19","Mission","1985","1","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","0448 2000 0913 1814 0416 0408","32","F","H","101","STREET","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest","236",,,,"VAN NUYS                     BL","CHASE                        ST","34.2248","-118.4488"
"240608619","2024 Apr 21 12:00:00 AM","2024 Apr 20 12:00:00 AM","0800","06","Hollywood","0666","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"1100 N  EL CENTRO                    AV",,"34.0907","-118.3244"
"240309134","2024 Apr 13 12:00:00 AM","2024 Apr 13 12:00:00 AM","0100","03","Southwest","0335","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"3700 W  MONT CLAIR                   ST",,"34.0296","-118.3248"
"241708192","2024 Apr 10 12:00:00 AM","2024 Apr 10 12:00:00 AM","1458","17","Devonshire","1762","1","310","BURGLARY","1608 0344","59","M","O","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","310",,,,"9600    OSO                          AV",,"34.2444","-118.5754"
"240309810","2024 Apr 27 12:00:00 AM","2024 Apr 27 12:00:00 AM","1545","03","Southwest","0373","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0342 0416 0417 0431 0446 0913 1309 1266","31","M","B","103","ALLEY","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","230",,,,"W  OBAMA                        BL","E  DEGNAN                       BL","34.0204","-118.33"
"241707968","2024 Apr 02 12:00:00 AM","2024 Apr 02 12:00:00 AM","1630","17","Devonshire","1745","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","1606 0344","55","F","O","108","PARKING LOT",,,"IC","Invest Cont","331",,,,"17000    CHATSWORTH                   ST",,"34.2648","-118.5023"
"241907920","2024 Apr 16 12:00:00 AM","2024 Apr 15 12:00:00 AM","1830","19","Mission","1918","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0302 0913 1817 0601 1300 0443 0449 0418 1402","40","M","H","501","SINGLE FAMILY DWELLING","109","SEMI-AUTOMATIC PISTOL","AA","Adult Arrest","230","910","998",,"13600    FOOTHILL                     BL",,"34.3069","-118.4297"
"240907492","2024 Apr 02 12:00:00 AM","2024 Apr 02 12:00:00 AM","0143","09","Van Nuys","0914","2","890","FAILURE TO YIELD","1501","0","X","X","101","STREET",,,"IC","Invest Cont","890",,,,"SEPULVEDA                    BL","VOSE                         ST","34.1984","-118.4662"
"242108518","2024 Apr 28 12:00:00 AM","2024 Apr 28 12:00:00 AM","1140","21","Topanga","2107","2","624","BATTERY - SIMPLE ASSAULT","2004 1822 0319 0416","42","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","624",,,,"21300    ROSCOE                       BL",,"34.2234","-118.5932"
"240907858","2024 Apr 11 12:00:00 AM","2024 Apr 10 12:00:00 AM","2055","09","Van Nuys","0985","1","320","BURGLARY, ATTEMPTED","1606 1420","61","M","O","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","320",,,,"14000    VALLEY VISTA                 BL",,"34.15","-118.4424"
"241606864","2024 Apr 01 12:00:00 AM","2024 Apr 01 12:00:00 AM","1200","16","Foothill","1633","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","0421 1814 0913 2000","21","F","H","101","STREET","511","VERBAL THREAT","IC","Invest Cont","930",,,,"10800    GLENOAKS                     BL",,"34.2657","-118.403"
"240507680","2024 Apr 06 12:00:00 AM","2024 Apr 06 12:00:00 AM","1830","05","Harbor","0541","2","624","BATTERY - SIMPLE ASSAULT","0602 0913 0561 0416 2024","48","F","O","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","624",,,,"1400    BRETT                        PL",,"33.7553","-118.3056"
"241007630","2024 Apr 10 12:00:00 AM","2024 Apr 09 12:00:00 AM","2215","10","West Valley","1043","1","330","BURGLARY FROM VEHICLE","0358 1609 0352 1822 0321 1300 1307","31","F","B","101","STREET",,,"IC","Invest Cont","330",,,,"BAIRD                        AV","OXNARD                       ST","34.18","-118.5374"
"241908313","2024 Apr 27 12:00:00 AM","2024 Apr 26 12:00:00 AM","2200","19","Mission","1975","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"NORDHOFF                     ST","HAZELTINE                    AV","34.2354","-118.4441"
"241210368","2024 Apr 19 12:00:00 AM","2024 Apr 19 12:00:00 AM","1124","12","77th Street","1239","2","624","BATTERY - SIMPLE ASSAULT","0913 1817 0400 0401","27","M","H","104","DRIVEWAY","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","624",,,,"6100    MENLO                        AV",,"33.9846","-118.2893"
"240708261","2024 Apr 20 12:00:00 AM","2024 Apr 20 12:00:00 AM","1200","07","Wilshire","0734","2","624","BATTERY - SIMPLE ASSAULT","0400 0416","54","M","O","102","SIDEWALK","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","624",,,,"6100    COLGATE                      AV",,"34.0681","-118.356"
"240110826","2024 Apr 29 12:00:00 AM","2024 Apr 28 12:00:00 AM","1800","01","Central","0111","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"800    BARTLETT                     ST",,"34.0626","-118.2445"
"241809007","2024 Apr 18 12:00:00 AM","2024 Apr 18 12:00:00 AM","0700","18","Southeast","1834","2","624","BATTERY - SIMPLE ASSAULT","0913 0444 0400 1810 0432","21","F","H","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","624",,,,"400 E  105TH                        ST",,"33.941","-118.2674"
"241907494","2024 Apr 04 12:00:00 AM","2024 Apr 02 12:00:00 AM","0900","19","Mission","1962","2","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","0416 1258 0913 2024 1824","13","M","H","720","JUNIOR HIGH SCHOOL","301","BELT FLAILING INSTRUMENT/CHAIN","JO","Juv Other","624","812",,,"15300    PLUMMER                      ST",,"34.2428","-118.4653"
"241907660","2024 Apr 09 12:00:00 AM","2024 Apr 08 12:00:00 AM","1935","19","Mission","1998","1","520","VEHICLE - ATTEMPT STOLEN","1822 1606 2304 1612","50","M","H","108","PARKING LOT",,,"IC","Invest Cont","520",,,,"7800    VAN NUYS                     BL",,"34.2153","-118.4409"
"241908038","2024 Apr 19 12:00:00 AM","2024 Apr 12 12:00:00 AM","2100","19","Mission","1981","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"AA","Adult Arrest","510",,,,"8500 N  SEPULVEDA                    BL",,"34.2267","-118.4704"
"240808046","2024 Apr 27 12:00:00 AM","2024 Apr 27 12:00:00 AM","1134","08","West LA","0817","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 1822 1420","0","X","X","203","OTHER BUSINESS",,,"IC","Invest Cont","442",,,,"10800    WEYBURN                      AV",,"34.0623","-118.4434"
"241107701","2024 Apr 26 12:00:00 AM","2024 Apr 25 12:00:00 AM","1353","11","Northeast","1118","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325","0","X","X","203","OTHER BUSINESS",,,"IC","Invest Cont","442",,,,"5800 N  FIGUEROA                     ST",,"34.114","-118.1949"
"242008488","2024 Apr 23 12:00:00 AM","2024 Apr 22 12:00:00 AM","1500","20","Olympic","2024","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","0344 0377 1822","28","M","O","102","SIDEWALK",,,"IC","Invest Cont","440",,,,"500 S  HOBART                       BL",,"34.0653","-118.3053"
"242008147","2024 Apr 09 12:00:00 AM","2024 Apr 09 12:00:00 AM","1435","20","Olympic","2029","2","888","TRESPASSING","1822 2004 0910 2052","0","X","X","905","MTA - RED LINE - WILSHIRE/VERMONT",,,"IC","Invest Cont","888",,,,"3100    WILSHIRE                     BL",,"34.0652","-118.2878"
"241210700","2024 Apr 25 12:00:00 AM","2024 Apr 25 12:00:00 AM","0600","12","77th Street","1273","1","236","INTIMATE PARTNER - AGGRAVATED ASSAULT","0913 1814 2000 0408 0344 0446","25","F","B","102","SIDEWALK","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","236",,,,"9100 S  WESTERN                      AV",,"33.9545","-118.309"
"240309797","2024 Apr 17 12:00:00 AM","2024 Apr 09 12:00:00 AM","1020","03","Southwest","0394","2","354","THEFT OF IDENTITY","0100 0930 1202 1822","66","F","B","101","STREET",,,"IC","Invest Cont","354",,,,"4300    2ND                          AV",,"34.0055","-118.3193"
"241007987","2024 Apr 21 12:00:00 AM","2024 Apr 21 12:00:00 AM","0800","10","West Valley","1023","2","624","BATTERY - SIMPLE ASSAULT","0400 0416 0913 1202 2021 1810","69","M","H","510","NURSING/CONVALESCENT/RETIREMENT HOME","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","624",,,,"6700    WILBUR                       AV",,"34.1921","-118.5447"
"241308702","2024 Apr 24 12:00:00 AM","2024 Apr 24 12:00:00 AM","1310","13","Newton","1372","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"300 E  54TH                         ST",,"33.9934","-118.2702"
"241700810","2024 Apr 19 12:00:00 AM","2024 Apr 19 12:00:00 AM","0350","17","Devonshire","1781","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","1609 1300 0329 1402","29","F","H","101","STREET",,,"IC","Invest Cont","740","998",,,"20400    GRESHAM                      ST",,"34.2308","-118.5781"
"241509645","2024 Apr 27 12:00:00 AM","2024 Apr 26 12:00:00 AM","1450","15","N Hollywood","1566","2","624","BATTERY - SIMPLE ASSAULT","2004 0913 0444","56","F","W","101","STREET","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","624",,,,"VINELAND                     AV","MOORPARK                     ST","34.1504","-118.3704"
"242108477","2024 Apr 26 12:00:00 AM","2024 Apr 26 12:00:00 AM","1800","21","Topanga","2103","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0408 0416 0561 0913","56","F","H","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","230",,,,"8500    HANNA                        AV",,"34.2242","-118.6071"
"241008025","2024 Apr 22 12:00:00 AM","2024 Apr 21 12:00:00 AM","2300","10","West Valley","1029","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"7000    GLORIA                       AV",,"34.1976","-118.4793"
"241408698","2024 Apr 16 12:00:00 AM","2024 Apr 14 12:00:00 AM","0600","14","Pacific","1495","1","510","VEHICLE - STOLEN",,"0",,,"108","PARKING LOT",,,"IC","Invest Cont","510",,,,"6100    WESTCHESTER PKWY",,"33.9526","-118.3893"
"241607193","2024 Apr 12 12:00:00 AM","2024 Apr 12 12:00:00 AM","0900","16","Foothill","1682","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1300","60","M","H","122","VEHICLE, PASSENGER/TRUCK",,,"IC","Invest Cont","740",,,,"11900    PENDLETON                    ST",,"34.2276","-118.3955"
"241809139","2024 Apr 22 12:00:00 AM","2024 Apr 22 12:00:00 AM","0035","18","Southeast","1838","1","110","CRIMINAL HOMICIDE","0430 1100 1822 1402 0906","53","M","B","501","SINGLE FAMILY DWELLING","106","UNKNOWN FIREARM","IC","Invest Cont","110","998",,,"2000 E  105TH                        ST",,"33.9406","-118.237"
"240309062","2024 Apr 10 12:00:00 AM","2024 Apr 10 12:00:00 AM","2107","03","Southwest","0379","2","623","BATTERY POLICE (SIMPLE)","1212 2004 0416","23","X","X","101","STREET","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","623",,,,"MARTIN LUTHER KING JR        BL","VERMONT                      AV","34.0109","-118.2915"
